GERP2,meandaf
1.96,0.118887585532747
2.14,0.199057851239669
1.71,0.143073938506589
-2.72,0.420727859778598
-2.91,0.507419434194342
1.69,0.127909803921569
2.06,0.138796698523023
3,0.230119834710744
-4.92,0.41227380952381
-2.96,0.512916448402305
-2.71,0.465869026548673
-3.04,0.48258904109589
-2.48,0.466422957600827
-2.38,0.44886372745491
-2.93,0.469800578034682
4.17,0.11713125
-2.84,0.471336734693878
-3.75,0.479694244604317
-3.83,0.451789090909091
3.52,0.138060034305317
-6.38,0.482446153846154
3.49,0.245885026737968
3.63,0.252427299703264
3.62,0.290168091168091
5.13,0.065
4.28,0.145015544041451
5.28,0.043062015503876
3.27,0.155231884057971
3.41,0.164034214618974
-3.56,0.514003759398496
-4.86,0.499713709677419
2.12,0.250946296296296
3.06,0.136432098765432
-6.83,0.41881981981982
-2.46,0.46656913470116
-3.63,0.495965277777778
-2.74,0.474807615230461
3.77,0.14952380952381
3.33,0.188737051792829
4.35,0.100188612099644
-5.51,0.365174418604651
-2.8,0.46453612716763
-2.18,0.454770953294946
-4.22,0.520840543881335
-2.42,0.464632737276479
3.05,0.189812345679012
-5.02,0.44975641025641
-3.97,0.497133333333333
-4.81,0.443699300699301
3.02,0.218564885496183
4.27,0.0731376404494382
4.18,0.0822396694214876
-3.41,0.453534626038781
-3.01,0.489585874799358
1.72,0.139786610878661
-3.96,0.521078711985689
1.74,0.130885623510723
-2.69,0.402964850615114
2.54,0.122333938294011
-6.15,0.479664
-6.04,0.485
-3.19,0.498164435946463
-5.49,0.291229166666667
-3.33,0.467973293768546
-7.17,0.504953883495146
2.31,0.183371742112483
-5.63,0.518125
-3.38,0.517546478873239
-3.99,0.446512077294686
-3.66,0.496510273972603
-2.79,0.487223163841808
-2.86,0.428529505582137
-4.09,0.498592875318066
-2.05,0.46153512803677
-2.92,0.444313725490196
-5.72,0.505243902439024
-6.61,0.488285
-2.77,0.451262482168331
-5.1,0.387075949367089
-4.78,0.537816777041943
-5.94,0.554587301587302
-4.43,0.457104895104895
-6.46,0.496918918918919
-6.49,0.392740384615385
-4.36,0.494003875968992
-2.95,0.451334024896266
-3.08,0.483782816229117
-3.13,0.4203
-6.55,0.439645161290323
-3.71,0.526900699300699
-6.43,0.427923913043478
-4.34,0.496203389830508
-6.22,0.570058823529412
-6.05,0.513907407407407
3.1,0.221923664122137
-3.5,0.486979289940828
-3.91,0.486656
-3.9,0.533168096054888
-3.34,0.513533141210375
-4,0.492998116760829
2.95,0.201076923076923
-6.39,0.320303278688525
-2.21,0.470178770949721
-3.06,0.453061567164179
-3.27,0.476547263681592
3.48,0.132916835699797
4.1,0.0670486111111111
4.05,0.112589958158996
3.8,0.165517857142857
3.01,0.153016304347826
-6.03,0.453353846153846
3.94,0.123046153846154
-3.67,0.491611428571429
-3.51,0.472618518518518
-3.55,0.500255591054313
-7.63,0.4778125
2.9,0.221789644012945
3.38,0.109574423480084
2.93,0.159901369863014
-4.38,0.458508982035928
-5.15,0.347052631578947
-9.41,0.483566901408451
-7.58,0.504875
2.84,0.225165109034268
-9.13,0.501282051282051
-8.2,0.466735294117647
-7.06,0.514133333333333
-6.09,0.404232142857143
-3.36,0.466341935483871
-4.16,0.478924242424242
-6.14,0.425306451612903
-5.86,0.470096153846154
-8.58,0.408276595744681
4.95,0.046777358490566
-5.05,0.53236
-7.14,0.464366666666667
-4.31,0.449441964285714
-7.78,0.504078431372549
2.85,0.18931
3.11,0.200251063829787
4.62,0.243177718832891
4.61,0.300394117647059
-3.95,0.503444839857651
-6.18,0.425456896551724
3.28,0.191856423173804
-8.17,0.497125
2.72,0.205428093645485
-3.4,0.47130985915493
4.14,0.368745583038869
2.87,0.174178571428571
3.85,0.252697247706422
5.01,0.0506410788381743
-7.83,0.5168125
-4.3,0.407824858757062
4.21,0.188056497175141
-9.4,0.438421052631579
2.66,0.193477611940298
-5.34,0.44230985915493
5.85,0.0538019801980198
5.79,0.0375480769230769
-9.63,0.484065217391304
-9.75,0.498368421052632
-3.61,0.460996894409938
-3.05,0.478251046025105
-3.57,0.451014749262537
5.61,0.0469976717112922
5.53,0.0700625
4.41,0.0772027027027027
-11,0.441666666666667
-6.73,0.451253968253968
2.68,0.155819607843137
-10.3,0.509554104477612
5.46,0.033
-3.94,0.50107345971564
3.29,0.151206293706294
-9.12,0.472607594936709
4.47,0.101811258278146
-9.37,0.279636363636364
3.24,0.153091575091575
-6.17,0.53522972972973
-4.93,0.527975460122699
-6.75,0.526
-3.46,0.435060240963855
-2.97,0.45496662693683
-5.98,0.464542857142857
-5.41,0.429757894736842
-9.33,0.589066666666667
-7.18,0.516714285714286
-11.9,0.446787878787879
-11.5,0.45901282051282
5.77,0.0521578947368421
3.65,0.241542056074766
-4.95,0.410932584269663
-9.82,0.695692307692308
-6.19,0.40175
-4.67,0.453607594936709
3.86,0.146960992907801
4.01,0.223462085308057
2.94,0.161758064516129
-7.73,0.496066666666667
-7.45,0.505135135135135
2.76,0.164685534591195
2.78,0.100191819464034
-4.1,0.490854054054054
-5.57,0.524573863636364
-4.7,0.516504424778761
-4.77,0.385008333333333
-5.27,0.497692307692308
-6.89,0.48294623655914
-5.77,0.483214285714286
-2.94,0.44624962406015
3.7,0.252346153846154
-3.93,0.482639097744361
-4.91,0.388556962025316
-8.16,0.531054054054054
-4.24,0.466127388535032
-6.58,0.341976744186047
-4.35,0.378801282051282
-6.62,0.487752941176471
2.91,0.274254320987654
-8.18,0.526116883116883
-5.4,0.396450704225352
-5.26,0.42626
4.59,0.117630136986301
5.71,0.0441363636363636
5.92,0.04602
5.82,0.0172083333333333
-11.4,0.598508021390374
-4.37,0.509603174603175
4.87,0.101602339181287
5.54,0.0471072664359862
4.9,0.505449790794979
-5.01,0.462337209302326
4.83,0.147122448979592
-8.57,0.492216216216216
-4.5,0.530939306358381
2.74,0.290072222222222
-6.36,0.5267
4.31,0.0786984126984127
5.72,0.0384013015184382
-5.29,0.41322619047619
-4.6,0.505963470319635
4.92,0.0983541666666667
4.6,0.0698729281767956
-6.59,0.501662337662338
-4.64,0.326939655172414
-5.33,0.410474358974359
-5.08,0.470870588235294
-10.4,0.529361344537815
-5.74,0.432777777777778
-3.17,0.473683076923077
-9.94,0.464
3.36,0.18722268907563
-7.07,0.489756097560976
5.02,0.339226594301221
-11.3,0.454338028169014
-5.11,0.508549450549451
-4.05,0.44684331797235
-5.66,0.550208333333333
-2.88,0.426029166666667
-3.24,0.45246511627907
-2.57,0.450099850968703
-9.78,0.583272727272727
-5.38,0.456813333333333
4.82,0.0806012658227848
5.58,0.0188372093023256
-6.94,0.442245283018868
-7.11,0.397327586206897
-7.61,0.451684782608696
-7.91,0.478414634146341
-3.7,0.46774659400545
-5.78,0.470064516129032
-3.72,0.426459807073955
-4.9,0.4843625
-5.54,0.463125
5.26,0.0509444444444444
4.42,0.103720965309201
4.2,0.0916623376623377
4.75,0.0825571428571429
-4.01,0.473821292775665
4.13,0.101725806451613
4.53,0.0972248520710059
4.63,0.103016666666667
-4.82,0.510191489361702
-6.67,0.462765957446808
-3.18,0.49647972972973
-4.51,0.51351875
-5.59,0.378261904761905
-6.47,0.419765625
3.46,0.226701195219124
4.33,0.170051428571429
-3.47,0.47786018957346
-7.12,0.337576923076923
2.63,0.23438
-9.47,0.385769230769231
4.12,0.0828472222222222
-10.1,0.567034482758621
-4.85,0.466411764705882
-4.46,0.490547008547009
-7.53,0.550595744680851
-7.25,0.39772
-9.9,0.434678571428571
-7.34,0.496838709677419
-6.3,0.42727868852459
-9.09,0.504695957820738
-6.56,0.404372881355932
4.98,0.0764814814814815
5.15,0.0605620689655172
4.15,0.070978835978836
-5.23,0.478646341463415
-7.09,0.527660714285714
4.04,0.1088875
-4.63,0.509816
2.89,0.311941379310345
-5.9,0.493333333333333
-7.86,0.428484848484849
4.54,0.184598639455782
-2.75,0.456001956947162
-3.81,0.482892703862661
-4.21,0.562595890410959
-5,0.497811688311688
-3.68,0.472177165354331
-3.59,0.511284497444634
-4.03,0.471614634146341
-4.73,0.48327731092437
-6.21,0.503625
-4.88,0.479613861386139
-4.2,0.483435754189944
-8.36,0.388142857142857
-9.69,0.247
-9.06,0.433815789473684
-9.43,0.5615
4.65,0.140935064935065
-6.71,0.457280991735537
-4.52,0.460396825396825
3.76,0.158880208333333
-9.5,0.3866875
-6.51,0.347788461538462
-3.78,0.455803418803419
-6.6,0.489358490566038
-4.25,0.456227941176471
5.9,0.0325529411764706
-5.6,0.382442477876106
2.8,0.269463722397476
3.78,0.249497041420118
-4.87,0.422409395973154
-4.56,0.46132380952381
-3.02,0.472805479452055
-4.48,0.51637619047619
-7,0.392090909090909
-4.07,0.519723926380368
-4.83,0.484068181818182
-8.03,0.4376
-7.27,0.433410256410256
-5.45,0.484539473684211
-3.98,0.45954356846473
-6.26,0.44269696969697
-7.56,0.547157894736842
-6.8,0.413431034482759
-5.14,0.5226015625
-3.49,0.460679900744417
-4.72,0.52794578313253
-5.2,0.493686746987952
-6.1,0.524529069767442
-5.67,0.46695652173913
-4.28,0.49620625
-5.24,0.431831325301205
-9.76,0.532829268292683
-4.61,0.578661016949153
3.96,0.117021739130435
-4.08,0.459573964497041
-6.4,0.432702127659574
-8.38,0.363729166666667
3.92,0.364023255813954
-7.6,0.48695
-8.91,0.5207
-4.42,0.48571511627907
5.39,0.0213888888888889
-3.54,0.481906574394464
-4.53,0.554743119266055
-3.87,0.446545
5.47,0.0442436974789916
-5.39,0.465272727272727
4.85,0.0793775510204082
-7.98,0.543933333333333
-4.23,0.475955223880597
-3.44,0.5088853974122
-4.45,0.461450617283951
4.51,0.15
5.86,0.0451843003412969
5.76,0.0436470588235294
-7.55,0.532486486486487
-3.79,0.454379310344828
-3.74,0.481310204081633
-5.8,0.390555555555556
3.08,0.147338775510204
-6.63,0.585672413793103
-5.96,0.515539682539683
4.57,0.0467461538461538
5.21,0.090625
-6.87,0.458893939393939
-4.27,0.493761111111111
-11.8,0.515212765957447
5.88,0.0590689655172414
-8.88,0.517352941176471
-6.25,0.45848275862069
-8.43,0.5275
-10.6,0.533820512820513
-4.58,0.509716894977169
-8.78,0.634823529411765
-5.46,0.352502109704641
2.65,0.235256809338521
-3.64,0.519105839416058
-5.89,0.497123287671233
-11.2,0.526226141078838
-6.29,0.516961538461538
-7.1,0.46630303030303
-8.23,0.391615384615385
-5.84,0.457136842105263
-8.49,0.556324675324675
-7.81,0.404757575757576
-8.34,0.469833333333333
-3.89,0.481099526066351
-5.37,0.420255555555556
-7.92,0.573403225806452
-4.54,0.523830303030303
-8.79,0.64846875
-4.19,0.519592592592593
-6.97,0.529088607594937
-9.03,0.433291666666667
-4.59,0.477014084507042
-6.44,0.585947368421053
-7.8,0.526119402985075
-9.17,0.404181818181818
-7.99,0.371823529411765
-5.87,0.544205882352941
-5.31,0.481534246575342
-11.6,0.50630303030303
-6.12,0.513867647058823
-9.88,0.484909090909091
-4.55,0.473190789473684
-7.5,0.539396551724138
-7.37,0.535102941176471
5.51,0.0652745098039216
4.5,0.376521951219512
4.52,0.110276923076923
4.32,0.132161073825503
4.45,0.208419540229885
-8.19,0.447636363636364
-8.51,0.322133333333333
-4.97,0.482957317073171
4.73,0.277557575757576
4.74,0.0951
-7.64,0.512019607843137
-6.5,0.481527272727273
4.66,0.0742545454545454
-4.41,0.467954314720812
-7.04,0.451129032258064
-8.98,0.464808510638298
-7.31,0.4442
-5.79,0.464822580645161
-7.66,0.52495652173913
-6.33,0.584257575757576
-10.9,0.465770700636943
-8.81,0.429928571428571
-8.04,0.523185185185185
-8.87,0.452233333333333
-7.84,0.402
-9,0.358846153846154
-9.01,0.522807692307692
-7.82,0.476
-7.08,0.399018867924528
-9.66,0.414333333333333
-6.13,0.454901408450704
-8.84,0.491340425531915
-5.07,0.479029411764706
-4.76,0.483321428571429
-6.66,0.530901639344262
5.07,0.0316666666666667
5.03,0.0410555555555556
-4.8,0.469848739495798
-5.09,0.445125
4.56,0.183930769230769
5.65,0.0245862068965517
-5.97,0.567708860759494
4.84,0.0489174311926606
-8.08,0.388576923076923
5.78,0.0205
-8.56,0.391702702702703
4.76,0.336522222222222
-7.95,0.48425
-6.77,0.422117647058824
5.22,0.009875
-8.28,0.485921568627451
-9.22,0.50396
4.8,0.147539007092199
-8.76,0.513285714285714
-9.91,0.477913043478261
-8.7,0.498243902439024
-6.98,0.490774647887324
-6.06,0.47005
4.22,0.0973222222222222
-9.58,0.356
5.33,0.0449802371541502
-8.85,0.599989583333333
-5.28,0.467372727272727
-5.65,0.4332
-6.7,0.487375
-8.77,0.416809523809524
-5.85,0.471814285714286
4.89,0.0914277456647399
4.97,0.0693611111111111
-4.96,0.514036585365854
-9.3,0.434416666666667
-6.92,0.522196078431373
-8.72,0.398529411764706
4.4,0.127512345679012
4.67,0.124082706766917
-9.15,0.435117647058824
-9.51,0.404066666666667
-8,0.4614375
-8.14,0.468116666666667
5.23,0.0814
5.69,0.055625
-8.25,0.54131914893617
3.83,0.187625531914894
-4.57,0.492218106995885
-3.8,0.462657657657658
-6.69,0.432425531914894
-6.78,0.385135135135135
-7.67,0.428538461538462
-6.24,0.396950819672131
-7.54,0.473090909090909
4.72,0.0647951807228916
-5.55,0.492042105263158
-5.83,0.433796610169492
4.26,0.211753246753247
-9.44,0.367555555555556
-7.46,0.471272727272727
-8.61,0.497964285714286
-7.7,0.352645161290323
-9.84,0.499947368421053
-8.02,0.446020408163265
-7.87,0.443333333333333
-6.34,0.3858
-8.71,0.509038961038961
4.69,0.238216216216216
-5.47,0.487567567567568
-7.74,0.556794117647059
-7.22,0.442105263157895
-8.63,0.521518518518518
-4.79,0.460295081967213
-8.95,0.527388888888889
-9.23,0.480629310344828
-4.47,0.464196721311475
-7.01,0.4128
-8.53,0.492666666666667
-5.5,0.42175
-6.93,0.469402777777778
-8.99,0.500230769230769
-8.86,0.570485714285714
-8.62,0.500307692307692
-8.94,0.4942
-6.88,0.54274
-5.56,0.405875
5.8,0.0173333333333333
-6.23,0.529084745762712
-6.84,0.403931818181818
-6.54,0.463140625
-9.56,0.45168
-7.75,0.400172413793103
-7.44,0.487410256410256
-6.2,0.460705882352941
-7.65,0.506148936170213
-5.43,0.531378048780488
4.68,0.221615384615385
-6.08,0.469757575757576
-7.2,0.395068181818182
-9.32,0.610333333333333
-7.05,0.504041666666667
-5.73,0.451013157894737
-6.96,0.290692307692308
5.08,0.036969696969697
-7.52,0.471058823529412
4.37,0.08784
-6.16,0.417145833333333
-6.41,0.534333333333333
-6.01,0.435
5.91,0.0448510638297872
-9.96,0.517272727272727
-6.42,0.477707692307692
-7.36,0.465230769230769
-6.52,0.498722222222222
-5.25,0.548730769230769
-6.85,0.565438596491228
5.44,0.0442916666666667
-5.06,0.471584269662921
-9.54,0.7261875
-8.52,0.498105263157895
-7.28,0.388446808510638
-5.76,0.439252631578947
-7.68,0.385172413793103
-7.76,0.559933333333333
-8.29,0.587347826086957
-4.99,0.476970588235294
5.19,0.113666666666667
-8.01,0.491384615384615
5.57,0.0516111111111111
4.46,0.171540540540541
5.48,0.0066
-4.12,0.449351648351648
-4.62,0.504959537572254
-8.11,0.4039375
-7.88,0.470838709677419
5.62,0.0380769230769231
-7.43,0.548093023255814
-9.2,0.631088235294118
5.09,0.0120909090909091
-7.29,0.397925925925926
-6.07,0.378478260869565
4.77,0.145552083333333
4.06,0.103810344827586
-8.75,0.44975
-9.1,0.6798125
-6.95,0.418840909090909
4.34,0.153423423423423
-9.85,0.4048125
-6.65,0.528461538461538
-8.48,0.395178571428571
-5.22,0.450766666666667
5.42,0.0551923076923077
5.31,0.0695555555555556
-8.24,0.425551724137931
5.06,0.0776842105263158
-6.11,0.456786666666667
-7.49,0.415382978723404
5.14,0.0735357142857143
5.49,0.09624
5.41,0.0323928571428571
5.04,0.111636363636364
-5.62,0.395866666666667
5.3,0.027
-7.89,0.372972222222222
5.4,0.0429107142857143
-9.16,0.5002
-9.08,0.393272727272727
-8.31,0.454090909090909
-8.93,0.493081632653061
-6.86,0.544929824561403
-7.02,0.499688888888889
-5.69,0.470084507042253
-9.83,0.650833333333333
-7.96,0.45025
-8.73,0.607761904761905
-7.13,0.387958333333333
-8.42,0.435076923076923
-6.99,0.451069444444444
-9.77,0.629662337662338
-8.6,0.456379310344828
-7.19,0.4618
-5.35,0.462594936708861
-3.6,0.469521551724138
-5.17,0.460717948717949
-6.28,0.53212
-5.16,0.515608108108108
-6.31,0.439508196721311
-7.79,0.421057142857143
-8.37,0.567208333333333
-8.55,0.48144
-9.14,0.352818181818182
-9.72,0.1957
-8.06,0.437754716981132
-9.46,0.449454545454545
-8.83,0.582736842105263
-9.71,0.601181818181818
-8.22,0.51625
5.66,0.00275
-6.79,0.522692307692308
5.36,0.0085
-9.02,0.424588235294118
5.35,0.092027027027027
5.45,0.0155238095238095
5.5,0.0198333333333333
5.81,0.08225
-7.26,0.461538461538462
-7.23,0.501279069767442
-6.81,0.322707317073171
-10,0.55456
-9.62,0.5479375
-5.64,0.482364864864865
-8.32,0.4437
-7.41,0.531130952380952
-7.9,0.482129032258065
-8.09,0.576333333333333
-8.26,0.461954545454545
-8.21,0.405153846153846
5.11,0.0095
-6.76,0.475814814814815
5.38,0.038
5.64,0.03805
-6.48,0.504879310344828
5.12,0.0270434782608696
-7.93,0.534288888888889
-9.07,0.4585
-8.39,0.329068965517241
-5.48,0.51024
-8.27,0.482304347826087
-7.3,0.355074074074074
5.37,0.0437407407407407
-9.19,0.416238095238095
-7.24,0.528313432835821
-8.07,0.454741935483871
5.29,0.068
-8.92,0.55827027027027
-8.13,0.514117647058824
-7.51,0.331785714285714
-9.95,0.490368421052632
-6.53,0.467795918367347
-7.71,0.509818181818182
-7.48,0.51
-7.72,0.45536
-8.44,0.278260869565217
-9.59,0.381588235294118
-9.11,0.476521739130435
-8.64,0.419347826086956
-7.35,0.419575757575758
-5.36,0.386685714285714
-9.86,0.623545454545455
5.83,0.119076923076923
-8.96,0.428090909090909
-8.9,0.512225806451613
-7.77,0.527333333333333
5.05,0.0325833333333333
-8.35,0.483451612903226
-9.52,0.579636363636364
-8.45,0.465291666666667
-9.68,0.475636363636364
-6,0.544507462686567
-7.69,0.46615625
-8.05,0.328451612903226
-5.53,0.440458823529412
-9.87,0.48736
-8.89,0.49545
5.24,0.003
-6.64,0.539645833333333
-8.41,0.5499
-9.04,0.456380952380952
-7.42,0.435666666666667
-6.68,0.464073170731707
5.34,0.0226666666666667
5.6,0.0812857142857143
-8.3,0.550566666666667
-9.49,0.574681818181818
-7.59,0.482838709677419
-9.55,0.481105263157895
5.32,0.082
-5.99,0.575655737704918
5.74,0.0265
-9.21,0.456147058823529
-9.79,0.195916666666667
-8.4,0.520058823529412
-9.64,0.462944444444444
-7.39,0.436433333333333
5.2,0.0114444444444444
-9.67,0.550888888888889
-9.24,0.496571428571429
-9.65,0.584458333333333
-8.54,0.480291666666667
-8.33,0.44475
-8.65,0.524588235294118
-9.45,0.421470588235294
-9.7,0.659125
-9.61,0.453411764705882
-5.93,0.5279375
-9.26,0.658034482758621
-9.74,0.4786
5.63,0.043375
-7.85,0.723108108108108
-8.5,0.6435
-9.8,0.3024
-9.29,0.408736842105263
-9.35,0.556055555555556
-9.57,0.381555555555556
5.55,0.011125
-9.92,0.430733333333333
-5.75,0.49601724137931
-8.97,0.545272727272727
-8.8,0.665545454545455
-7.94,0.465095238095238
5.75,0.0983333333333333
-9.89,0.643388888888889
-8.66,0.6655
-8.82,0.431434782608696
-8.12,0.5491875
5.25,0.0494444444444444
-9.73,0.606176470588235
-9.38,0.425294117647059
-9.48,0.555566666666667
-9.98,0.746827586206897
-9.25,0.733
-6.91,0.579295454545455
5.59,0.024
-6.27,0.518586206896552
-9.81,0.516428571428571
5.84,0.002
5.93,0.02
-9.36,0.1643
-7.97,0.665861111111111
-9.28,0.560086956521739
5.7,0.0045
5.67,0.035
-8.74,0.426142857142857
5.27,0.002
-9.39,0.515333333333333
5.18,0.0208333333333333
5.73,0.0938333333333333
-9.6,0.693285714285714
-9.42,0.5761
-9.99,0.473941176470588
-9.31,0.492333333333333
5.52,0.0543333333333333
-9.97,0.398333333333333
-9.93,0.591133333333333
-9.18,0.5936
5.68,0.15
5.16,0.005
